Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
09/14/2015,Completed,09/15/2015,15-04802046,Graffiti Removal,Aluminum Siding,Garage,4438 S WHIPPLE ST,60632,1156773.20367509,1875059.49308827,15,9,58,,41.81246854696868,-87.70060223934847,"(41.81246854696868, -87.70060223934847)"
09/14/2015,Completed,09/14/2015,15-04799818,Graffiti Removal,,,1228 W IRVING PARK RD,60613,1167366.07422471,1926695.51612578,46,19,3,,41.95451337797348,-87.66054022177005,"(41.95451337797348, -87.66054022177005)"
09/14/2015,Completed,09/14/2015,15-04798581,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Dumpster,5401 N GLENWOOD AVE,60640,1166009.52409426,1935985.17059957,48,20,77,,41.979946163784085,-87.6647044865619,"(41.979946163784085, -87.6647044865619)"
09/14/2015,Completed,09/14/2015,15-04798521,Graffiti Removal,Metal - Painted,Traffic Control Box,1152 W LAWRENCE AVE,60640,1167599.45008712,1932027.29712466,46,20,3,34,41.96913587699868,-87.65963524956696,"(41.96913587699868, -87.65963524956696)"
09/14/2015,Completed,09/14/2015,15-04798473,Graffiti Removal,Metal - Painted,Traffic Control Box,4801 N BROADWAY,60640,1167449.11010572,1932033.44971464,46,20,3,34,41.96908885472496,-87.65952538050671,"(41.96908885472496, -87.65952538050671)"
09/14/2015,Completed,09/14/2015,15-04798448,Graffiti Removal,Metal - Painted,Front,2410 W EASTWOOD AVE,60625,1159465.21569533,1930762.78651554,47,19,4,21,41.965843194890276,-87.68931835512717,"(41.965843194890276, -87.68931835512717)"
09/14/2015,Completed,09/14/2015,15-04795040,Graffiti Removal,Metal - Unpainted,Sign,4632 W BARRY AVE,60641,1144796.14090431,1920203.46309151,31,25,19,,41.93715842132849,-87.74345854788957,"(41.93715842132849, -87.74345854788957)"
09/14/2015,Completed,09/15/2015,15-04801995,Graffiti Removal,Brick - Unpainted,Rear,5859 W IRVING PARK RD,60634,1136497.83000211,1925994.88892573,38,16,15,,41.95297725706599,-87.77426497520248,"(41.95297725706599, -87.77426497520248)"
09/14/2015,Completed,09/14/2015,15-04799181,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Overpass,2554 W BELMONT AVE,60618,1158565.92378848,1921168.14188788,33,17,21,,41.9395340396756,-87.69285509495056,"(41.9395340396756, -87.69285509495056)"
09/14/2015,Completed,09/15/2015,15-04800282,Graffiti Removal,Brick - Unpainted,Side,3801 W 31ST ST,60623,1151521.36852496,1883778.86613186,22,10,30,,41.836857331801646,-87.71952510717976,"(41.836857331801646, -87.71952510717976)"
09/14/2015,Completed,09/14/2015,15-04799148,Graffiti Removal,Metal - Painted,Sign,3616 W IRVING PARK RD,60618,1151677.53748121,1926350.89191427,45,17,16,,41.95386187989828,-87.71859048547861,"(41.95386187989828, -87.71859048547861)"
09/14/2015,Completed,09/14/2015,15-04798875,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Express Way Job,4833 W WILSON AVE,60630,1143235.14128079,1930176.57067191,45,16,15,,41.964247879885335,-87.74899387022165,"(41.964247879885335, -87.74899387022165)"
09/14/2015,Completed,09/14/2015,15-04798971,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Express Way Job,5000 N ELSTON AVE,60630,1144020.78030557,1932780.57441166,39,17,14,,41.97153984004936,-87.74596833146853,"(41.97153984004936, -87.74596833146853)"
09/14/2015,Completed,09/14/2015,15-04798855,Graffiti Removal,Metal - Painted,Traffic Control Box,3046 N HALSTED ST,60657,1170398.32798142,1920393.81261737,44,19,6,8,41.93769388463612,-87.64934141699324,"(41.93769388463612, -87.64934141699324)"
09/14/2015,Completed,09/14/2015,15-04798822,Graffiti Removal,Metal - Painted,Pole,1132 W LELAND AVE,60640,1167736.71209168,1931364.43196672,46,19,3,34,41.9673220404078,-87.65861858411525,"(41.9673220404078, -87.65861858411525)"
09/14/2015,Completed,09/14/2015,15-04799133,Graffiti Removal,Metal - Painted,Door,3618 W IRVING PARK RD,60618,1151476.62941382,1926337.49960274,45,17,16,,41.95385796443185,-87.71867858729956,"(41.95385796443185, -87.71867858729956)"
09/14/2015,Completed,09/15/2015,15-04801964,Graffiti Removal,Brick - Painted,Front,3700 S KEDZIE AVE,60632,1155638.02541836,1879911.02450141,12,9,58,,41.82622160481991,-87.70465031432641,"(41.82622160481991, -87.70465031432641)"
09/14/2015,Completed,09/14/2015,15-04799028,Graffiti Removal,Metal - Painted,Door,3419 W IRVING PARK RD,60618,1152795.13329457,1926380.39137849,35,17,16,,41.95373530747801,-87.71372313181064,"(41.95373530747801, -87.71372313181064)"
09/14/2015,Completed,09/15/2015,15-04801814,Graffiti Removal,Brick - Unpainted,Side,1619 N HOYNE AVE,60647,1162080.66988549,1910855.11418486,2,14,24,33,41.911077380783766,-87.67985799364259,"(41.911077380783766, -87.67985799364259)"
09/14/2015,Completed,09/15/2015,15-04801597,Graffiti Removal,Brick - Painted,Rear,2306 W MAYPOLE AVE,60612,1161000.24511633,1900959.84800021,27,12,28,,41.88401623282712,-87.68472465391713,"(41.88401623282712, -87.68472465391713)"
09/14/2015,Completed,09/15/2015,15-04801634,Graffiti Removal,Aluminum Siding,Garage,5359 W NEWPORT AVE,60641,1140023.47202312,1922417.02006925,30,16,15,,41.94309210442384,-87.76161859985916,"(41.94309210442384, -87.76161859985916)"
09/14/2015,Completed,09/15/2015,15-04801424,Graffiti Removal,Brick - Painted,Door,1950 W CERMAK RD,60608,1164045.73330851,1889426.74650912,25,12,31,,41.85229331943747,-87.67541729411981,"(41.85229331943747, -87.67541729411981)"
09/14/2015,Completed,09/15/2015,15-04801103,Graffiti Removal,Wood - Painted,Side,2417 N WASHTENAW AVE,60647,1157963.3561,1916029.20025,1,14,22,,41.92551334978614,-87.6948471298969,"(41.92551334978614, -87.6948471298969)"
09/14/2015,Completed,09/16/2015,15-04799919,Graffiti Removal,Brick - Unpainted,Rear,4935 W IRVING PARK RD,60641,1142614.2201015,1926136.8878051,45,16,15,28,41.953263659544795,-87.75131223882956,"(41.953263659544795, -87.75131223882956)"
09/14/2015,Completed,09/14/2015,15-04805348,Graffiti Removal,Metal - Painted,Sign,5901 N CAMPBELL AVE,60659,1158591.89907103,1939101.4496314,40,20,2,,41.988712490615484,-87.69189966536914,"(41.988712490615484, -87.69189966536914)"
09/14/2015,Completed,09/15/2015,15-04804402,Graffiti Removal,Brick - Unpainted,Front,5510 N KEDZIE AVE,60625,1154049.61753328,1936446.38990308,39,17,13,,41.981628593880394,-87.7089729996586,"(41.981628593880394, -87.7089729996586)"
09/14/2015,Completed,09/14/2015,15-04805448,Graffiti Removal,Brick - Painted,Front,1600 W HOLLYWOOD AVE,60660,1164632.70911619,1937865.32946649,40,20,77,,41.98522461259304,-87.67002389573344,"(41.98522461259304, -87.67002389573344)"
09/14/2015,Completed,09/15/2015,15-04804895,Graffiti Removal,Brick - Painted,Overpass,1900 S WASHTENAW AVE,60608,1158661.06160517,1890625.58797427,12,10,30,,41.85555978914361,-87.69326327960233,"(41.85555978914361, -87.69326327960233)"
09/14/2015,Completed,09/14/2015,15-04795603,Graffiti Removal,Metal - Unpainted,Pole,3412 W BARRY AVE,60618,1153054.56183254,1920409.61221582,35,14,21,,41.937565440969685,-87.71292615086037,"(41.937565440969685, -87.71292615086037)"
09/14/2015,Completed,09/14/2015,15-04805339,Graffiti Removal,Metal - Painted,Sign,2458 W THORNDALE AVE,60659,1158788.64916659,1939097.67402406,40,20,2,,41.98872654942617,-87.69198362122762,"(41.98872654942617, -87.69198362122762)"
09/14/2015,Completed,09/14/2015,15-04795039,Graffiti Removal,Brick - Painted,Front,6426 N WESTERN AVE,60645,1159149.91949946,1942593.45971215,50,24,2,43,41.99855091661824,-87.69005396218434,"(41.99855091661824, -87.69005396218434)"
09/14/2015,Completed,09/14/2015,15-04805443,Graffiti Removal,Brick - Painted,Front,5700 N ASHLAND AVE,60660,1164632.70911619,1937865.32946649,40,20,77,,41.98515572574687,-87.6700092589944,"(41.98515572574687, -87.6700092589944)"
09/14/2015,Completed,09/14/2015,15-04805414,Graffiti Removal,Wood - Painted,Door,2734 N ORCHARD ST,60614,1171123.55958042,1918558.78318764,43,19,7,,41.93264804494823,-87.64672454094531,"(41.93264804494823, -87.64672454094531)"
09/14/2015,Completed,09/15/2015,15-04804355,Graffiti Removal,Brick - Unpainted,Side,4181 N ELSTON AVE,60618,1150087.73813246,1927420.3357958,39,17,16,,41.95693135205563,-87.72367469581238,"(41.95693135205563, -87.72367469581238)"
09/14/2015,Completed,09/15/2015,15-04804225,Graffiti Removal,Wood - Painted,Garage,3752 W AINSLIE ST,60625,1150405.65850888,1932296.6596242,39,17,14,,41.97022966288717,-87.7228788624778,"(41.97022966288717, -87.7228788624778)"
09/14/2015,Completed,09/15/2015,15-04804345,Graffiti Removal,Wood - Painted,Garage,3411 S PAULINA ST,60608,1165573.01857898,1882111.91581453,12,9,59,,41.83193534892477,-87.66784273787617,"(41.83193534892477, -87.66784273787617)"
09/14/2015,Completed,09/14/2015,15-04805410,Graffiti Removal,Metal - Painted,Fence,945 W WILLOW ST,60614,1169529.9833054,1911898.42869013,2,18,7,,41.913652773118535,-87.6525946991694,"(41.913652773118535, -87.6525946991694)"
09/14/2015,Completed,09/15/2015,15-04804139,Graffiti Removal,Aluminum Siding,Alley,2234 N MASON AVE,60639,1136363.78071733,1914267.14991188,36,25,19,,41.92137442502707,-87.77456122269074,"(41.92137442502707, -87.77456122269074)"
09/14/2015,Completed,09/15/2015,15-04803806,Graffiti Removal,Brick - Unpainted,Side,2455 N MCVICKER AVE,60639,1135655.78563394,1915686.86746912,30,25,19,,41.925434604778154,-87.77683987560238,"(41.925434604778154, -87.77683987560238)"
09/14/2015,Completed,09/14/2015,15-04805387,Graffiti Removal,Metal - Painted,Fence,935 W WILLOW ST,60614,1169653.67951896,1911903.53567805,43,18,7,,41.913659784505185,-87.65211767045564,"(41.913659784505185, -87.65211767045564)"
09/14/2015,Completed,09/15/2015,15-04804508,Graffiti Removal,Metal - Painted,Rear,5411 W FULLERTON AVE,60639,1139857.33586847,1915428.10039956,36,25,19,,41.92392770522664,-87.76152094466592,"(41.92392770522664, -87.76152094466592)"
09/14/2015,Completed,09/14/2015,15-04795033,Graffiti Removal,Brick - Painted,Front,6424 N WESTERN AVE,60645,1159150.21949946,1942580.05971215,50,24,2,43,41.998494619825685,-87.69005306868182,"(41.998494619825685, -87.69005306868182)"
09/14/2015,Completed,09/16/2015,15-04797956,Graffiti Removal,Wood - Painted,Fence,8001 S KOLIN AVE,60652,1148739.69477268,1850954.91837148,18,8,70,,41.74686331144928,-87.73041283045758,"(41.74686331144928, -87.73041283045758)"
09/14/2015,Completed,09/14/2015,15-04794942,Graffiti Removal,Wood - Painted,Rear,2907 N MILDRED AVE,60657,1169769.33101327,1919532.76562422,44,19,6,8,41.934733460936755,-87.65135939844329,"(41.934733460936755, -87.65135939844329)"
09/14/2015,Completed,09/15/2015,15-04804885,Graffiti Removal,Brick - Painted,Side,3604 S HERMITAGE AVE,60609,1165273.22079671,1880817.29602478,12,9,59,,41.82843424956194,-87.66927316314793,"(41.82843424956194, -87.66927316314793)"
09/14/2015,Completed,09/14/2015,15-04794835,Graffiti Removal,Other / Unknown Surface,Garbage Cart,2738 N WILTON AVE,60614,1169480.10660955,1918378.45049597,43,19,7,17,41.932002151700125,-87.65276556515396,"(41.932002151700125, -87.65276556515396)"
09/14/2015,Completed,09/14/2015,15-04794833,Graffiti Removal,Metal - Painted,Newspaper Box,955 W ALTGELD ST,60614,1169493.54277213,1916800.76836764,43,19,7,35,41.927087675594386,-87.65339669085658,"(41.927087675594386, -87.65339669085658)"
09/14/2015,Completed,09/14/2015,15-04794824,Graffiti Removal,Metal - Painted,Newspaper Box,2445 N SHEFFIELD AVE,60614,1169210.18569597,1916534.46211081,43,19,7,,41.92670611228689,-87.65350724448233,"(41.92670611228689, -87.65350724448233)"
09/14/2015,Completed,09/16/2015,15-04797537,Graffiti Removal,Brick - Painted,Rear,2017 N HUMBOLDT BLVD,60647,1156045.73529589,1913344.12298064,1,14,22,,41.917991652688144,-87.70196065980204,"(41.917991652688144, -87.70196065980204)"
09/14/2015,Completed,09/15/2015,15-04804873,Graffiti Removal,Brick - Painted,Viaduct,2213 N NEWLAND AVE,60707,1129717.65150435,1913917.03362661,29,25,18,,41.92030495382542,-87.79867607847751,"(41.92030495382542, -87.79867607847751)"
09/14/2015,Completed,09/14/2015,15-04794991,Graffiti Removal,Metal - Painted,Traffic Control Box,2359 N CENTRAL AVE,60639,1138653.97353383,1915131.23031645,36,25,19,,41.923893390499686,-87.76583994830675,"(41.923893390499686, -87.76583994830675)"
09/14/2015,Completed,09/14/2015,15-04795032,Graffiti Removal,Other / Unknown Surface,Garbage Cart,1806 W WARNER AVE,60613,1163472.15998684,1927593.34997182,47,19,5,31,41.957062090152334,-87.6746201432363,"(41.957062090152334, -87.6746201432363)"
09/14/2015,Completed,09/14/2015,15-04795025,Graffiti Removal,Other / Unknown Surface,Garbage Cart,1747 W NEWPORT AVE,60657,1164034.60493028,1922950.15989753,47,19,6,27,41.94408502869846,-87.67304587304328,"(41.94408502869846, -87.67304587304328)"
09/14/2015,Completed,09/14/2015,15-04795001,Graffiti Removal,Glass,Door,4319 W FULLERTON AVE,60639,1147099.47929496,1915604.30239473,31,25,20,,41.924276956248185,-87.73488335482159,"(41.924276956248185, -87.73488335482159)"
09/14/2015,Completed,09/14/2015,15-04794998,Graffiti Removal,Metal - Painted,Dumpster,812 W WEBSTER AVE,60614,1170460.32342467,1914840.30470143,43,18,7,,41.92191838760753,-87.64920148751861,"(41.92191838760753, -87.64920148751861)"
09/14/2015,Completed,09/14/2015,15-04794994,Graffiti Removal,Metal - Painted,Pole,4411 W FULLERTON AVE,60639,1146524.52950441,1915591.08881402,31,25,20,,41.924250461542556,-87.73701891067174,"(41.924250461542556, -87.73701891067174)"
09/14/2015,Completed,09/14/2015,15-04794996,Graffiti Removal,Metal - Painted,Door,4413 W FULLERTON AVE,60639,1146501.72950441,1915590.58881402,31,25,20,,41.92424927859333,-87.73709710594063,"(41.92424927859333, -87.73709710594063)"
09/14/2015,Completed,09/14/2015,15-04794995,Graffiti Removal,Metal - Painted,Dumpster,806 W WEBSTER AVE,60614,1170524.42342467,1914842.10470143,43,18,7,,41.92192156093315,-87.64894867084837,"(41.92192156093315, -87.64894867084837)"
09/14/2015,Completed,09/15/2015,15-04804541,Graffiti Removal,Brick - Unpainted,Front,7313 N WESTERN AVE,60645,1159014.89248414,1948461.00000736,50,24,2,,42.014532461686066,-87.69007855730207,"(42.014532461686066, -87.69007855730207)"
09/14/2015,Completed,09/14/2015,15-04795006,Graffiti Removal,Wood - Painted,Rear,856 W GEORGE ST,60657,1170058.03101327,1919467.56562422,44,19,6,8,41.9346092720283,-87.65130679028545,"(41.9346092720283, -87.65130679028545)"
09/14/2015,Completed,09/14/2015,15-04795007,Graffiti Removal,Brick - Painted,Front,6414 N WESTERN AVE,60645,1159152.01949946,1942513.35971215,50,24,2,43,41.99821179620518,-87.69004591203606,"(41.99821179620518, -87.69004591203606)"
09/14/2015,Completed,09/14/2015,15-04795013,Graffiti Removal,Metal - Painted,Dumpster,3400 N SOUTHPORT AVE,60657,1166367.34780046,1922682.53501306,44,19,6,27,41.94346156594386,-87.66406559146299,"(41.94346156594386, -87.66406559146299)"
09/14/2015,Completed,09/14/2015,15-04795008,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,2200 N PULASKI RD,60639,1149354.12531322,1914322.46030249,35,25,20,,41.9209159784344,-87.72681716571067,"(41.9209159784344, -87.72681716571067)"
09/14/2015,Completed,09/14/2015,15-04795014,Graffiti Removal,Brick - Painted,Front,6418 N WESTERN AVE,60645,1159151.31949946,1942540.05971215,50,24,2,43,41.99832436424484,-87.69004959072079,"(41.99832436424484, -87.69004959072079)"
09/14/2015,Completed,09/14/2015,15-04795012,Graffiti Removal,Wood - Painted,Front,4056 W ARMITAGE AVE,60639,1148935.49019778,1912978.22678935,26,25,20,,41.917246450914504,-87.72886331272423,"(41.917246450914504, -87.72886331272423)"
09/14/2015,Completed,09/15/2015,15-04805005,Graffiti Removal,Brick - Unpainted,Front,3514 S WESTERN AVE,60609,1160936.77590229,1881317.144377,12,9,59,,41.829789788886494,-87.68516513214217,"(41.829789788886494, -87.68516513214217)"
09/14/2015,Completed,09/14/2015,15-04795080,Graffiti Removal,Brick - Painted,Front,2429 W IRVING PARK RD,60618,1159467.74501828,1926489.45129768,47,19,5,38,41.95388566221727,-87.68963012874985,"(41.95388566221727, -87.68963012874985)"
09/14/2015,Completed,09/15/2015,15-04805934,Graffiti Removal,Other / Unknown Surface,Rear,3445 S MARSHFIELD AVE,60608,1165911.27990038,1881889.4022926,12,9,59,,41.83097977586857,-87.66660004906281,"(41.83097977586857, -87.66660004906281)"
09/14/2015,Open,,15-04792321,Graffiti Removal,Brick - Unpainted,Side,3355 W 55TH ST,60632,1154867.39998238,1867946.04408111,14,8,63,,41.793336573445856,-87.70822294494846,"(41.793336573445856, -87.70822294494846)"
09/14/2015,Completed,09/14/2015,15-04798387,Graffiti Removal,Brick - Painted,Front,2404 W EASTWOOD AVE,60625,1159505.51569533,1930763.38651554,47,19,4,21,41.96584376688772,-87.68909052228932,"(41.96584376688772, -87.68909052228932)"
09/14/2015,Completed,09/15/2015,15-04805004,Graffiti Removal,Brick - Painted,Front,1534 N WESTERN AVE,60622,1160130.14809133,1910135.60477779,1,14,24,,41.909546166443775,-87.68734638168439,"(41.909546166443775, -87.68734638168439)"
09/14/2015,Completed,09/16/2015,15-04804838,Graffiti Removal,Metal - Painted,Fence,808 N WOLCOTT AVE,60622,1163590.91693102,1905362.83473175,1,12,24,29,41.89626218383066,-87.67476858970683,"(41.89626218383066, -87.67476858970683)"
09/14/2015,Completed,09/14/2015,15-04795073,Graffiti Removal,Glass,Front,1224 W FULLERTON AVE,60614,1167768.44643069,1916085.05391169,43,19,7,,41.92538704987325,-87.65945016809206,"(41.92538704987325, -87.65945016809206)"
09/14/2015,Completed,09/16/2015,15-04807229,Graffiti Removal,Metal - Unpainted,Sign,4418 W 52ND ST,60632,1147716.2052979,1869770.75803351,23,8,57,,41.798709328491384,-87.73400704669606,"(41.798709328491384, -87.73400704669606)"
09/14/2015,Completed,09/16/2015,15-04804148,Graffiti Removal,Other/Unknown Surface,Dumpster,1905 N WOLCOTT AVE,60622,1163387.23008087,1912695.61008451,32,14,22,,41.91619067492045,-87.67500697758473,"(41.91619067492045, -87.67500697758473)"
09/14/2015,Completed,09/14/2015,15-04795053,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,1228 W IRVING PARK RD,60613,1167366.07422471,1926695.51612578,46,19,3,,41.95451337797348,-87.66054022177005,"(41.95451337797348, -87.66054022177005)"
09/14/2015,Completed,09/16/2015,15-04805690,Graffiti Removal,Brick - Painted,Side,4500 S TROY ST,60632,1156121.66357975,1874632.45570768,14,9,58,39,41.811683595840115,-87.70301821144383,"(41.811683595840115, -87.70301821144383)"
09/14/2015,Completed,09/15/2015,15-04804974,Graffiti Removal,Brick - Painted,Front,2608 W VAN BUREN ST,60612,1159034.18337606,1898069.81082057,28,11,27,,41.876140154453445,-87.69176957779958,"(41.876140154453445, -87.69176957779958)"
09/14/2015,Completed,09/15/2015,15-04805913,Graffiti Removal,Wood - Painted,Rear,3437 S MARSHFIELD AVE,60608,1165909.97990038,1881943.4022926,12,9,59,,41.83120727797184,-87.66660439492607,"(41.83120727797184, -87.66660439492607)"
09/14/2015,Open,,15-04798254,Graffiti Removal,Brick - Unpainted,Front,2240 N ASHLAND AVE,60614,1165196.97958462,1915052.03646748,32,18,7,,41.92274470545083,-87.6685335701463,"(41.92274470545083, -87.6685335701463)"
09/14/2015,Completed,09/14/2015,15-04795188,Graffiti Removal,Glass,Front,1230 W FULLERTON AVE,60614,1167734.14643069,1916084.05391169,43,19,7,,41.92538350359782,-87.65967280231116,"(41.92538350359782, -87.65967280231116)"
09/14/2015,Completed,09/14/2015,15-04795124,Graffiti Removal,Brick - Painted,Front,2435 W IRVING PARK RD,60618,1159428.04501828,1926488.95129768,47,19,5,38,41.95388232944814,-87.68985435687178,"(41.95388232944814, -87.68985435687178)"
